file,page,title,subject_text,subject_type,relation,object_text,object_type,effect_size,avg_confidence,textBlock,coreference,loc,org,per,org_alternative,org_alternative_taxonomy,loc_alternative,loc_alternative_taxonomy,subject_text_alternative,subject_text_alternative_taxonomy
ecb.wp3099~d0ab147fbf.en.pdf,5,Unlocking growth? EU investment programmes and firm performance,support,intervention,applies_to,high-performing firms,population,,0.981755,These findings highlight the importance of designing targeted funding mechanisms—that balance support for high-performing firms with interventions that alleviate financing constraints—to maximize the impact of EU investment programmes.,,,EU,,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,5,Unlocking growth? EU investment programmes and firm performance,interventions that alleviate financing constraints,intervention,applies_to,high-performing firms,population,,0.998971,These findings highlight the importance of designing targeted funding mechanisms—that balance support for high-performing firms with interventions that alleviate financing constraints—to maximize the impact of EU investment programmes.,,,EU,,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,5,Unlocking growth? EU investment programmes and firm performance,EU investment programmes,intervention,applies_to,high-performing firms,population,,0.999025,These findings highlight the importance of designing targeted funding mechanisms—that balance support for high-performing firms with interventions that alleviate financing constraints—to maximize the impact of EU investment programmes.,,,EU,,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,5,Unlocking growth? EU investment programmes and firm performance,EU funds,intervention,impacts,invest,outcome,,0.999996,"Our findings largely corroborate prior research, which consistently showed that EU funds help firms invest and grow.",,,EU,,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,5,Unlocking growth? EU investment programmes and firm performance,EU funds,intervention,impacts,grow,outcome,,0.999995,"Our findings largely corroborate prior research, which consistently showed that EU funds help firms invest and grow.",,,EU,,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,5,Unlocking growth? EU investment programmes and firm performance,EU funds,intervention,applies_to,firms,population,,0.999995,"Our findings largely corroborate prior research, which consistently showed that EU funds help firms invest and grow.",,,EU,,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,5,Unlocking growth? EU investment programmes and firm performance,invest,outcome,experienced_by,firms,population,,0.999996,"Our findings largely corroborate prior research, which consistently showed that EU funds help firms invest and grow.",,,EU,,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,5,Unlocking growth? EU investment programmes and firm performance,grow,outcome,experienced_by,firms,population,,0.999996,"Our findings largely corroborate prior research, which consistently showed that EU funds help firms invest and grow.",,,EU,,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,5,Unlocking growth? EU investment programmes and firm performance,productivity,outcome,experienced_by,firm,population,,0.991407,"Our first contribution relates to the novelty of the dataset, which allows us to study productivity at the firm-level and in all EU countries.",,,EU,,,,,,efficiency,productivity->cost-effectiveness analysis->cost analysis->management accounting
ecb.wp3099~d0ab147fbf.en.pdf,5,Unlocking growth? EU investment programmes and firm performance,productivity,outcome,experienced_by,firms,population,,0.999995,Previous studies tend to find mixed results on firms’ productivity.,,,,,,,,,efficiency,productivity->cost-effectiveness analysis->cost analysis->management accounting
ecb.wp3099~d0ab147fbf.en.pdf,5,Unlocking growth? EU investment programmes and firm performance,Cohesion Policy funding,intervention,impacts,employment,outcome,,0.999993,"2019) analyse the effects of Cohesion Policy funding for the 2007-2013 programming period on a sample of manufacturing firms, finding positive employment and capital impacts but limited productivity ECB Working Paper Series No 3099 4",,,ECB,,European Central Bank,European Central Bank->EU institution,,,,
ecb.wp3099~d0ab147fbf.en.pdf,5,Unlocking growth? EU investment programmes and firm performance,Cohesion Policy funding,intervention,impacts,capital,outcome,,0.999989,"2019) analyse the effects of Cohesion Policy funding for the 2007-2013 programming period on a sample of manufacturing firms, finding positive employment and capital impacts but limited productivity ECB Working Paper Series No 3099 4",,,ECB,,European Central Bank,European Central Bank->EU institution,,,,
ecb.wp3099~d0ab147fbf.en.pdf,5,Unlocking growth? EU investment programmes and firm performance,Cohesion Policy funding,intervention,impacts,productivity,outcome,,0.999994,"2019) analyse the effects of Cohesion Policy funding for the 2007-2013 programming period on a sample of manufacturing firms, finding positive employment and capital impacts but limited productivity ECB Working Paper Series No 3099 4",,,ECB,,European Central Bank,European Central Bank->EU institution,,,,
ecb.wp3099~d0ab147fbf.en.pdf,5,Unlocking growth? EU investment programmes and firm performance,Cohesion Policy funding,intervention,applies_to,manufacturing firms,population,,0.999993,"2019) analyse the effects of Cohesion Policy funding for the 2007-2013 programming period on a sample of manufacturing firms, finding positive employment and capital impacts but limited productivity ECB Working Paper Series No 3099 4",,,ECB,,European Central Bank,European Central Bank->EU institution,,,,
ecb.wp3099~d0ab147fbf.en.pdf,5,Unlocking growth? EU investment programmes and firm performance,employment,outcome,experienced_by,manufacturing firms,population,,0.999993,"2019) analyse the effects of Cohesion Policy funding for the 2007-2013 programming period on a sample of manufacturing firms, finding positive employment and capital impacts but limited productivity ECB Working Paper Series No 3099 4",,,ECB,,European Central Bank,European Central Bank->EU institution,,,,
ecb.wp3099~d0ab147fbf.en.pdf,5,Unlocking growth? EU investment programmes and firm performance,capital,outcome,experienced_by,manufacturing firms,population,,0.999989,"2019) analyse the effects of Cohesion Policy funding for the 2007-2013 programming period on a sample of manufacturing firms, finding positive employment and capital impacts but limited productivity ECB Working Paper Series No 3099 4",,,ECB,,European Central Bank,European Central Bank->EU institution,,,,
ecb.wp3099~d0ab147fbf.en.pdf,5,Unlocking growth? EU investment programmes and firm performance,productivity,outcome,experienced_by,manufacturing firms,population,,0.999994,"2019) analyse the effects of Cohesion Policy funding for the 2007-2013 programming period on a sample of manufacturing firms, finding positive employment and capital impacts but limited productivity ECB Working Paper Series No 3099 4",,,ECB,,European Central Bank,European Central Bank->EU institution,,,efficiency,productivity->cost-effectiveness analysis->cost analysis->management accounting
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,funds from The European Regional Development Fund (ERDF),intervention,impacts,employment,outcome,,0.999632,"Beņkovskis, Tkačevs and Yashiro (2019) show that Latvian firms receiving funds from The European Regional Development Fund (ERDF) increase employment and turnover immediately, but achieve productivity gains only after two years.",,,,Beņkovskis; Tkačevs; Yashiro,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,funds from The European Regional Development Fund (ERDF),intervention,impacts,turnover,outcome,,0.999632,"Beņkovskis, Tkačevs and Yashiro (2019) show that Latvian firms receiving funds from The European Regional Development Fund (ERDF) increase employment and turnover immediately, but achieve productivity gains only after two years.",,,,Beņkovskis; Tkačevs; Yashiro,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,funds from The European Regional Development Fund (ERDF),intervention,impacts,productivity,outcome,,0.999632,"Beņkovskis, Tkačevs and Yashiro (2019) show that Latvian firms receiving funds from The European Regional Development Fund (ERDF) increase employment and turnover immediately, but achieve productivity gains only after two years.",,,,Beņkovskis; Tkačevs; Yashiro,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,funds from The European Regional Development Fund (ERDF),intervention,applies_to,firms,population,,0.999632,"Beņkovskis, Tkačevs and Yashiro (2019) show that Latvian firms receiving funds from The European Regional Development Fund (ERDF) increase employment and turnover immediately, but achieve productivity gains only after two years.",,,,Beņkovskis; Tkačevs; Yashiro,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,employment,outcome,experienced_by,firms,population,,0.999996,"Beņkovskis, Tkačevs and Yashiro (2019) show that Latvian firms receiving funds from The European Regional Development Fund (ERDF) increase employment and turnover immediately, but achieve productivity gains only after two years.",,,,Beņkovskis; Tkačevs; Yashiro,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,turnover,outcome,experienced_by,firms,population,,0.999996,"Beņkovskis, Tkačevs and Yashiro (2019) show that Latvian firms receiving funds from The European Regional Development Fund (ERDF) increase employment and turnover immediately, but achieve productivity gains only after two years.",,,,Beņkovskis; Tkačevs; Yashiro,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,productivity,outcome,experienced_by,firms,population,,0.999996,"Beņkovskis, Tkačevs and Yashiro (2019) show that Latvian firms receiving funds from The European Regional Development Fund (ERDF) increase employment and turnover immediately, but achieve productivity gains only after two years.",,,,Beņkovskis; Tkačevs; Yashiro,,,,,efficiency,productivity->cost-effectiveness analysis->cost analysis->management accounting
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,regional policy,intervention,impacts,growth in output and employment,outcome,,0.999985,"Bernini and Pellegrini (2011) analyse Italian regional policy, finding higher growth in output and employment but negative long-term productivity impacts.",,,,Bernini; Pellegrini,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,regional policy,intervention,impacts,long-term productivity impacts,outcome,,0.999988,"Bernini and Pellegrini (2011) analyse Italian regional policy, finding higher growth in output and employment but negative long-term productivity impacts.",,,,Bernini; Pellegrini,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,funds,intervention,impacts,productivity,outcome,,0.999981,"We believe that our positive results on productivity are partly due to our large sample of firms, as well as our methodological choices, which allow time for the productivity effects to emerge, by studying firm outcomes up to four years after receiving funds.",,,,,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,funds,intervention,impacts,productivity effects,outcome,,0.999879,"We believe that our positive results on productivity are partly due to our large sample of firms, as well as our methodological choices, which allow time for the productivity effects to emerge, by studying firm outcomes up to four years after receiving funds.",,,,,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,funds,intervention,applies_to,firms,population,,0.999978,"We believe that our positive results on productivity are partly due to our large sample of firms, as well as our methodological choices, which allow time for the productivity effects to emerge, by studying firm outcomes up to four years after receiving funds.",,,,,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,funds,intervention,applies_to,firm outcomes,population,,0.964209,"We believe that our positive results on productivity are partly due to our large sample of firms, as well as our methodological choices, which allow time for the productivity effects to emerge, by studying firm outcomes up to four years after receiving funds.",,,,,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,productivity,outcome,experienced_by,firm outcomes,population,,0.964226,"We believe that our positive results on productivity are partly due to our large sample of firms, as well as our methodological choices, which allow time for the productivity effects to emerge, by studying firm outcomes up to four years after receiving funds.",,,,,,,,,efficiency,productivity->cost-effectiveness analysis->cost analysis->management accounting
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,productivity effects,outcome,experienced_by,firms,population,,0.999893,"We believe that our positive results on productivity are partly due to our large sample of firms, as well as our methodological choices, which allow time for the productivity effects to emerge, by studying firm outcomes up to four years after receiving funds.",,,,,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,productivity effects,outcome,experienced_by,firm outcomes,population,,0.964124,"We believe that our positive results on productivity are partly due to our large sample of firms, as well as our methodological choices, which allow time for the productivity effects to emerge, by studying firm outcomes up to four years after receiving funds.",,,,,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,EU funds,intervention,impacts,firm performance,outcome,,0.999967,"These concerns have put into question the findings of applied papers—including some prior work on the effects of EU funds on firm performance—that used the now discredited two-way fixed effects regressions in settings with staggered treatment and heterogeneous, dynamic treatment effects.",,,EU,,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,public support,intervention,applies_to,smaller firms,population,,0.999994,"Moreover, our findings that smaller firms benefit disproportionately from public support are largely consistent with prior evidence.",,,,,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,subsidies,intervention,impacts,productivity,outcome,,0.999994,"2019) show that productivity enhancing effects of subsidies exist solely for small firms, while large companies do not display improvements.",effects,,,,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,subsidies,intervention,applies_to,small firms,population,,0.999994,"2019) show that productivity enhancing effects of subsidies exist solely for small firms, while large companies do not display improvements.",effects,,,,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,subsidies,intervention,applies_to,large companies,population,,0.999994,"2019) show that productivity enhancing effects of subsidies exist solely for small firms, while large companies do not display improvements.",effects,,,,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,productivity,outcome,experienced_by,small firms,population,,0.999994,"2019) show that productivity enhancing effects of subsidies exist solely for small firms, while large companies do not display improvements.",effects,,,,,,,,efficiency,productivity->cost-effectiveness analysis->cost analysis->management accounting
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,productivity,outcome,experienced_by,large companies,population,,0.999994,"2019) show that productivity enhancing effects of subsidies exist solely for small firms, while large companies do not display improvements.",effects,,,,,,,,efficiency,productivity->cost-effectiveness analysis->cost analysis->management accounting
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,single grants,intervention,applies_to,microand small-sized firms,population,,0.999973,"Alexandre, Chaves and Portela (2025) also find that only microand small-sized firms benefit from single grants.",,,,Alexandre,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,ERDF,intervention,impacts,productivity gains,outcome,,0.999873,"However, Beņkovskis, Tkačevs and Yashiro (2019) show that initially less productive, larger, and more leveraged ERDF beneficiaries achieve larger productivity gains.",,,,Beņkovskis; Tkačevs; Yashiro,,,,,European Regional Development Fund,European Regional Development Fund->EU Cohesion Policy funds->fund (EU)->EU financial instrument->EU financing
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,ERDF,intervention,applies_to,beneficiaries,population,,0.985259,"However, Beņkovskis, Tkačevs and Yashiro (2019) show that initially less productive, larger, and more leveraged ERDF beneficiaries achieve larger productivity gains.",,,,Beņkovskis; Tkačevs; Yashiro,,,,,European Regional Development Fund,European Regional Development Fund->EU Cohesion Policy funds->fund (EU)->EU financial instrument->EU financing
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,productivity gains,outcome,experienced_by,beneficiaries,population,,0.985253,"However, Beņkovskis, Tkačevs and Yashiro (2019) show that initially less productive, larger, and more leveraged ERDF beneficiaries achieve larger productivity gains.",,,,Beņkovskis; Tkačevs; Yashiro,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,Cohesion funds,intervention,impacts,leverage,outcome,,0.999995,"We find that Cohesion funds are allocated to financially constrained firms, helping them increase leverage and capital.",,,,,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,Cohesion funds,intervention,impacts,capital,outcome,,0.999994,"We find that Cohesion funds are allocated to financially constrained firms, helping them increase leverage and capital.",,,,,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,Cohesion funds,intervention,applies_to,financially constrained firms,population,,0.999994,"We find that Cohesion funds are allocated to financially constrained firms, helping them increase leverage and capital.",,,,,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,leverage,outcome,experienced_by,financially constrained firms,population,,0.999995,"We find that Cohesion funds are allocated to financially constrained firms, helping them increase leverage and capital.",,,,,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,capital,outcome,experienced_by,financially constrained firms,population,,0.999994,"We find that Cohesion funds are allocated to financially constrained firms, helping them increase leverage and capital.",,,,,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,productivity improvements,outcome,experienced_by,financially constrained firms,population,,0.998412,This can explain why we see larger productivity improvements for financially constrained firms.,,,,,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,publicly funded banks and development institution,intervention,impacts,financing constraints,outcome,,0.999885,These findings are broadly consistent with literature that examines the role of publicly funded banks and development institution in mitigating firms’ financing constraints.,,,,,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,publicly funded banks and development institution,intervention,applies_to,firms,population,,0.999885,These findings are broadly consistent with literature that examines the role of publicly funded banks and development institution in mitigating firms’ financing constraints.,,,,,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,financing constraints,outcome,experienced_by,firms,population,,0.999995,These findings are broadly consistent with literature that examines the role of publicly funded banks and development institution in mitigating firms’ financing constraints.,,,,,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,credit guarantee program,intervention,impacts,employment,outcome,17% percent,0.99999,2024) analyse Turkey’s large credit guarantee program and find that supported firms preserved 17% percent more employment and achieved 70% percent higher sales.,,Turkey,,,,,Türkiye,Türkiye->Council of Europe countries | Türkiye->EU candidate countries | Türkiye->Mediterranean third countries | Türkiye->Middle East | Türkiye->NATO countries | Türkiye->OECD countries | Türkiye->Southern Europe,,
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,credit guarantee program,intervention,impacts,sales,outcome,17% percent,0.999991,2024) analyse Turkey’s large credit guarantee program and find that supported firms preserved 17% percent more employment and achieved 70% percent higher sales.,,Turkey,,,,,Türkiye,Türkiye->Council of Europe countries | Türkiye->EU candidate countries | Türkiye->Mediterranean third countries | Türkiye->Middle East | Türkiye->NATO countries | Türkiye->OECD countries | Türkiye->Southern Europe,,
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,credit guarantee program,intervention,applies_to,firms,population,,0.999992,2024) analyse Turkey’s large credit guarantee program and find that supported firms preserved 17% percent more employment and achieved 70% percent higher sales.,,Turkey,,,,,Türkiye,Türkiye->Council of Europe countries | Türkiye->EU candidate countries | Türkiye->Mediterranean third countries | Türkiye->Middle East | Türkiye->NATO countries | Türkiye->OECD countries | Türkiye->Southern Europe,,
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,sales,outcome,experienced_by,firms,population,,0.999993,2024) analyse Turkey’s large credit guarantee program and find that supported firms preserved 17% percent more employment and achieved 70% percent higher sales.,,Turkey,,,,,Türkiye,Türkiye->Council of Europe countries | Türkiye->EU candidate countries | Türkiye->Mediterranean third countries | Türkiye->Middle East | Türkiye->NATO countries | Türkiye->OECD countries | Türkiye->Southern Europe,,
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,productivity-enhancing investment,outcome,experienced_by,firm,population,,0.999988,"However, the program did not spur productivity-enhancing investment, such as R&D, and resulted in increased firm indebtedness.",program,,,,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,R&D,outcome,experienced_by,firm,population,,0.999874,"However, the program did not spur productivity-enhancing investment, such as R&D, and resulted in increased firm indebtedness.",program,,,,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,indebtedness,outcome,experienced_by,firm,population,,0.999979,"However, the program did not spur productivity-enhancing investment, such as R&D, and resulted in increased firm indebtedness.",program,,,,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,public credit guarantees,intervention,impacts,debt leverage,outcome,,0.999994,Zecchini and Ventura (2009) find causal relationships between Italian public credit guarantees and higher debt leverage with lower costs for SMEs.,,,,Zecchini; Ventura,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,public credit guarantees,intervention,impacts,costs,outcome,,0.999992,Zecchini and Ventura (2009) find causal relationships between Italian public credit guarantees and higher debt leverage with lower costs for SMEs.,,,,Zecchini; Ventura,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,public credit guarantees,intervention,applies_to,SMEs,population,,0.999992,Zecchini and Ventura (2009) find causal relationships between Italian public credit guarantees and higher debt leverage with lower costs for SMEs.,,,,Zecchini; Ventura,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,debt leverage,outcome,experienced_by,SMEs,population,,0.999992,Zecchini and Ventura (2009) find causal relationships between Italian public credit guarantees and higher debt leverage with lower costs for SMEs.,,,,Zecchini; Ventura,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,costs,outcome,experienced_by,SMEs,population,,0.999989,Zecchini and Ventura (2009) find causal relationships between Italian public credit guarantees and higher debt leverage with lower costs for SMEs.,,,,Zecchini; Ventura,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,supported credit,intervention,impacts,employment growth,outcome,15%,0.999972,"An impact evaluation of European Investment Bank (EIB) supported credit in the Western Balkans (EIB, 2023) finds EIB-funded firms achieved about 15% higher employment growth than comparable non-beneficiaries, translatECB Working Paper Series No 3099 5",,Western Balkans,European Investment Bank; EIB,,EIB; European Investment Bank,European Investment Bank->EU body; European Investment Bank->EU body,Western Balkan region,Western Balkans,,
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,EIB-funded,intervention,impacts,employment growth,outcome,15%,0.999365,"An impact evaluation of European Investment Bank (EIB) supported credit in the Western Balkans (EIB, 2023) finds EIB-funded firms achieved about 15% higher employment growth than comparable non-beneficiaries, translatECB Working Paper Series No 3099 5",,Western Balkans,European Investment Bank; EIB,,EIB; European Investment Bank,European Investment Bank->EU body; European Investment Bank->EU body,Western Balkan region,Western Balkans,,
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,supported credit,intervention,applies_to,firms,population,,0.999958,"An impact evaluation of European Investment Bank (EIB) supported credit in the Western Balkans (EIB, 2023) finds EIB-funded firms achieved about 15% higher employment growth than comparable non-beneficiaries, translatECB Working Paper Series No 3099 5",,Western Balkans,European Investment Bank; EIB,,EIB; European Investment Bank,European Investment Bank->EU body; European Investment Bank->EU body,Western Balkan region,Western Balkans,,
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,EIB-funded,intervention,applies_to,firms,population,,0.999047,"An impact evaluation of European Investment Bank (EIB) supported credit in the Western Balkans (EIB, 2023) finds EIB-funded firms achieved about 15% higher employment growth than comparable non-beneficiaries, translatECB Working Paper Series No 3099 5",,Western Balkans,European Investment Bank; EIB,,EIB; European Investment Bank,European Investment Bank->EU body; European Investment Bank->EU body,Western Balkan region,Western Balkans,,
ecb.wp3099~d0ab147fbf.en.pdf,6,Unlocking growth? EU investment programmes and firm performance,employment growth,outcome,experienced_by,firms,population,,0.999988,"An impact evaluation of European Investment Bank (EIB) supported credit in the Western Balkans (EIB, 2023) finds EIB-funded firms achieved about 15% higher employment growth than comparable non-beneficiaries, translatECB Working Paper Series No 3099 5",,Western Balkans,European Investment Bank; EIB,,EIB; European Investment Bank,European Investment Bank->EU body; European Investment Bank->EU body,Western Balkan region,Western Balkans,,
ecb.wp3099~d0ab147fbf.en.pdf,7,Unlocking growth? EU investment programmes and firm performance,EIB loans,intervention,impacts,jobs,outcome,15,0.999899,ing to roughly 15 additional jobs per €1 million of EIB loans.,,,EIB,,European Investment Bank,European Investment Bank->EU body,,,,
ecb.wp3099~d0ab147fbf.en.pdf,7,Unlocking growth? EU investment programmes and firm performance,EIB credit,intervention,impacts,capital stock,outcome,20%,0.999992,Beneficiary firms also substantially increased their capital stock – on average total assets grew 20% and fixed assets 35% relative to control firms – suggesting that EIB credit enabled firms to undertake investments they otherwise could not finance.,,,EIB,,European Investment Bank,European Investment Bank->EU body,,,,
ecb.wp3099~d0ab147fbf.en.pdf,7,Unlocking growth? EU investment programmes and firm performance,EIB credit,intervention,impacts,fixed assets,outcome,20%,0.999991,Beneficiary firms also substantially increased their capital stock – on average total assets grew 20% and fixed assets 35% relative to control firms – suggesting that EIB credit enabled firms to undertake investments they otherwise could not finance.,,,EIB,,European Investment Bank,European Investment Bank->EU body,,,,
ecb.wp3099~d0ab147fbf.en.pdf,7,Unlocking growth? EU investment programmes and firm performance,EIB credit,intervention,applies_to,firms,population,,0.999991,Beneficiary firms also substantially increased their capital stock – on average total assets grew 20% and fixed assets 35% relative to control firms – suggesting that EIB credit enabled firms to undertake investments they otherwise could not finance.,,,EIB,,European Investment Bank,European Investment Bank->EU body,,,,
ecb.wp3099~d0ab147fbf.en.pdf,7,Unlocking growth? EU investment programmes and firm performance,capital stock,outcome,experienced_by,firms,population,,0.999994,Beneficiary firms also substantially increased their capital stock – on average total assets grew 20% and fixed assets 35% relative to control firms – suggesting that EIB credit enabled firms to undertake investments they otherwise could not finance.,,,EIB,,European Investment Bank,European Investment Bank->EU body,,,,
ecb.wp3099~d0ab147fbf.en.pdf,7,Unlocking growth? EU investment programmes and firm performance,fixed assets,outcome,experienced_by,firms,population,,0.999993,Beneficiary firms also substantially increased their capital stock – on average total assets grew 20% and fixed assets 35% relative to control firms – suggesting that EIB credit enabled firms to undertake investments they otherwise could not finance.,,,EIB,,European Investment Bank,European Investment Bank->EU body,,,,
ecb.wp3099~d0ab147fbf.en.pdf,7,Unlocking growth? EU investment programmes and firm performance,EU structural funds,intervention,impacts,multipliers,outcome,,0.99775,Our paper is also related to studies that use regional data to estimate the multipliers of EU structural funds.,,,EU,,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,7,Unlocking growth? EU investment programmes and firm performance,ERDF,intervention,impacts,variables,outcome,,0.999567,"Canova and Pappa (2021) find that the ERDF has positive short-term effects on regional variables, though gains dissipate within three years.",,,,Canova; Pappa,,,,,European Regional Development Fund,European Regional Development Fund->EU Cohesion Policy funds->fund (EU)->EU financial instrument->EU financing
ecb.wp3099~d0ab147fbf.en.pdf,7,Unlocking growth? EU investment programmes and firm performance,government spending multiplier,intervention,impacts,output,outcome,2,0.988676,"Gabriel, Klein and Pessoa (2021) estimate a government spending multiplier of around 2 for output and 1.4 for employment in the eurozone.",,,,Gabriel,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,7,Unlocking growth? EU investment programmes and firm performance,government spending multiplier,intervention,impacts,employment,outcome,2,0.988676,"Gabriel, Klein and Pessoa (2021) estimate a government spending multiplier of around 2 for output and 1.4 for employment in the eurozone.",,,,Gabriel,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,7,Unlocking growth? EU investment programmes and firm performance,sales,outcome,experienced_by,firms,population,,0.993137,"It also includes checks based on ratios of key balance-sheet variables, and excludes firms reporting implausible annual growth rates in sales, revenues, or number of employees.",,,,,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,7,Unlocking growth? EU investment programmes and firm performance,revenues,outcome,experienced_by,firms,population,,0.999444,"It also includes checks based on ratios of key balance-sheet variables, and excludes firms reporting implausible annual growth rates in sales, revenues, or number of employees.",,,,,,,,,,
ecb.wp3099~d0ab147fbf.en.pdf,7,Unlocking growth? EU investment programmes and firm performance,number of employees,outcome,experienced_by,firms,population,,0.999552,"It also includes checks based on ratios of key balance-sheet variables, and excludes firms reporting implausible annual growth rates in sales, revenues, or number of employees.",,,,,,,,,,
