file,page,title,subject_text,subject_type,relation,object_text,object_type,effect_size,avg_confidence,textBlock,coreference,loc,org,per
ecb.wp3106~d78ff7ac24.en.pdf,55,"Public debt, iMPCs & fiscal policy transmission",higher T,intervention,impacts,consumption,outcome,,0.999139,"At the same time, the increase in T lowers disposable income, shifting consumption down for each asset level, but quantitatively this effect is minimal compared to the increase in r. If we also check households at a higher level of the income grid, the higher r yields to a more noticeable consumption shift at higher a, as these households significantly benefit from higher returns, while the higher T, lowers consumption for each level of asset, but marginally.",,,,
ecb.wp3106~d78ff7ac24.en.pdf,55,"Public debt, iMPCs & fiscal policy transmission",increase in T,intervention,applies_to,households,population,,0.948568,"At the same time, the increase in T lowers disposable income, shifting consumption down for each asset level, but quantitatively this effect is minimal compared to the increase in r. If we also check households at a higher level of the income grid, the higher r yields to a more noticeable consumption shift at higher a, as these households significantly benefit from higher returns, while the higher T, lowers consumption for each level of asset, but marginally.",,,,
ecb.wp3106~d78ff7ac24.en.pdf,55,"Public debt, iMPCs & fiscal policy transmission",increase in r,intervention,applies_to,households,population,,0.917617,"At the same time, the increase in T lowers disposable income, shifting consumption down for each asset level, but quantitatively this effect is minimal compared to the increase in r. If we also check households at a higher level of the income grid, the higher r yields to a more noticeable consumption shift at higher a, as these households significantly benefit from higher returns, while the higher T, lowers consumption for each level of asset, but marginally.",,,,
ecb.wp3106~d78ff7ac24.en.pdf,55,"Public debt, iMPCs & fiscal policy transmission",higher r,intervention,applies_to,households,population,,0.948081,"At the same time, the increase in T lowers disposable income, shifting consumption down for each asset level, but quantitatively this effect is minimal compared to the increase in r. If we also check households at a higher level of the income grid, the higher r yields to a more noticeable consumption shift at higher a, as these households significantly benefit from higher returns, while the higher T, lowers consumption for each level of asset, but marginally.",,,,
ecb.wp3106~d78ff7ac24.en.pdf,55,"Public debt, iMPCs & fiscal policy transmission",higher T,intervention,applies_to,households,population,,0.949373,"At the same time, the increase in T lowers disposable income, shifting consumption down for each asset level, but quantitatively this effect is minimal compared to the increase in r. If we also check households at a higher level of the income grid, the higher r yields to a more noticeable consumption shift at higher a, as these households significantly benefit from higher returns, while the higher T, lowers consumption for each level of asset, but marginally.",,,,
ecb.wp3106~d78ff7ac24.en.pdf,55,"Public debt, iMPCs & fiscal policy transmission",disposable income,outcome,experienced_by,households,population,,0.949155,"At the same time, the increase in T lowers disposable income, shifting consumption down for each asset level, but quantitatively this effect is minimal compared to the increase in r. If we also check households at a higher level of the income grid, the higher r yields to a more noticeable consumption shift at higher a, as these households significantly benefit from higher returns, while the higher T, lowers consumption for each level of asset, but marginally.",,,,
ecb.wp3106~d78ff7ac24.en.pdf,55,"Public debt, iMPCs & fiscal policy transmission",consumption,outcome,experienced_by,households,population,,0.949815,"At the same time, the increase in T lowers disposable income, shifting consumption down for each asset level, but quantitatively this effect is minimal compared to the increase in r. If we also check households at a higher level of the income grid, the higher r yields to a more noticeable consumption shift at higher a, as these households significantly benefit from higher returns, while the higher T, lowers consumption for each level of asset, but marginally.",,,,
ecb.wp3106~d78ff7ac24.en.pdf,55,"Public debt, iMPCs & fiscal policy transmission",interest-rate shift,intervention,impacts,hold more assets,outcome,,0.974215,"Overall, at a higher income level, households hold more assets and thus the interest-rate shift strongly affects their consumption plan, i.e. the bond-price changes dominate over tax changes.",,,,
ecb.wp3106~d78ff7ac24.en.pdf,55,"Public debt, iMPCs & fiscal policy transmission",interest-rate shift,intervention,impacts,consumption plan,outcome,,0.986086,"Overall, at a higher income level, households hold more assets and thus the interest-rate shift strongly affects their consumption plan, i.e. the bond-price changes dominate over tax changes.",,,,
ecb.wp3106~d78ff7ac24.en.pdf,55,"Public debt, iMPCs & fiscal policy transmission",tax changes,intervention,impacts,hold more assets,outcome,,0.960487,"Overall, at a higher income level, households hold more assets and thus the interest-rate shift strongly affects their consumption plan, i.e. the bond-price changes dominate over tax changes.",,,,
ecb.wp3106~d78ff7ac24.en.pdf,55,"Public debt, iMPCs & fiscal policy transmission",tax changes,intervention,impacts,consumption plan,outcome,,0.972358,"Overall, at a higher income level, households hold more assets and thus the interest-rate shift strongly affects their consumption plan, i.e. the bond-price changes dominate over tax changes.",,,,
ecb.wp3106~d78ff7ac24.en.pdf,55,"Public debt, iMPCs & fiscal policy transmission",interest-rate shift,intervention,applies_to,households,population,,0.987166,"Overall, at a higher income level, households hold more assets and thus the interest-rate shift strongly affects their consumption plan, i.e. the bond-price changes dominate over tax changes.",,,,
ecb.wp3106~d78ff7ac24.en.pdf,55,"Public debt, iMPCs & fiscal policy transmission",tax changes,intervention,applies_to,households,population,,0.973438,"Overall, at a higher income level, households hold more assets and thus the interest-rate shift strongly affects their consumption plan, i.e. the bond-price changes dominate over tax changes.",,,,
ecb.wp3106~d78ff7ac24.en.pdf,55,"Public debt, iMPCs & fiscal policy transmission",hold more assets,outcome,experienced_by,households,population,,0.986199,"Overall, at a higher income level, households hold more assets and thus the interest-rate shift strongly affects their consumption plan, i.e. the bond-price changes dominate over tax changes.",,,,
ecb.wp3106~d78ff7ac24.en.pdf,55,"Public debt, iMPCs & fiscal policy transmission",consumption plan,outcome,experienced_by,households,population,,0.99807,"Overall, at a higher income level, households hold more assets and thus the interest-rate shift strongly affects their consumption plan, i.e. the bond-price changes dominate over tax changes.",,,,
ecb.wp3106~d78ff7ac24.en.pdf,55,"Public debt, iMPCs & fiscal policy transmission",Raising r,intervention,impacts,consumption policy function,outcome,,0.999421,"Raising r significantly changes the consumption policy function, especially for asset-rich, higher-productivity households.",,,,
ecb.wp3106~d78ff7ac24.en.pdf,55,"Public debt, iMPCs & fiscal policy transmission",Raising r,intervention,applies_to,"asset-rich, higher-productivity households",population,,0.999394,"Raising r significantly changes the consumption policy function, especially for asset-rich, higher-productivity households.",,,,
ecb.wp3106~d78ff7ac24.en.pdf,55,"Public debt, iMPCs & fiscal policy transmission",consumption policy function,outcome,experienced_by,"asset-rich, higher-productivity households",population,,0.999515,"Raising r significantly changes the consumption policy function, especially for asset-rich, higher-productivity households.",,,,
ecb.wp3106~d78ff7ac24.en.pdf,55,"Public debt, iMPCs & fiscal policy transmission",raising T,intervention,impacts,consumption,outcome,,0.998988,"On the other hand, raising T does affect consumption shifting it downward by reducing net ECB Working Paper Series No 3106 54",,,ECB,
ecb.wp3106~d78ff7ac24.en.pdf,57,"Public debt, iMPCs & fiscal policy transmission",interest rates,intervention,impacts,fiscal stimulus,outcome,,0.973946,G.2 Monetary - Fiscal Interaction: decreasing interest rates the central bank can help to maintain active the fiscal stimulus.,,,,
ecb.wp3106~d78ff7ac24.en.pdf,57,"Public debt, iMPCs & fiscal policy transmission",higher rates,intervention,impacts,recessive,outcome,,0.998679,From this it is possible to conclude that higher rates are more recessive for fiscal policy for the economy with high debt.,,,,
ecb.wp3106~d78ff7ac24.en.pdf,57,"Public debt, iMPCs & fiscal policy transmission",higher rates,intervention,impacts,fiscal policy,outcome,,0.997734,From this it is possible to conclude that higher rates are more recessive for fiscal policy for the economy with high debt.,,,,
ecb.wp3106~d78ff7ac24.en.pdf,57,"Public debt, iMPCs & fiscal policy transmission",higher rates,intervention,applies_to,economy with high debt,population,,0.999203,From this it is possible to conclude that higher rates are more recessive for fiscal policy for the economy with high debt.,,,,
ecb.wp3106~d78ff7ac24.en.pdf,57,"Public debt, iMPCs & fiscal policy transmission",recessive,outcome,experienced_by,economy with high debt,population,,0.998303,From this it is possible to conclude that higher rates are more recessive for fiscal policy for the economy with high debt.,,,,
ecb.wp3106~d78ff7ac24.en.pdf,57,"Public debt, iMPCs & fiscal policy transmission",fiscal policy,outcome,experienced_by,economy with high debt,population,,0.997359,From this it is possible to conclude that higher rates are more recessive for fiscal policy for the economy with high debt.,,,,
ecb.wp3106~d78ff7ac24.en.pdf,57,"Public debt, iMPCs & fiscal policy transmission",response of households to,outcome,experienced_by,government,population,,0.946584,"Through this the central bank is able to satisfy two objectives at the same time: to help the government to sustain the high level of debt, and to improve the response of households to the fiscal stimulus.",,,,
ecb.wp3106~d78ff7ac24.en.pdf,57,"Public debt, iMPCs & fiscal policy transmission",fiscal stimulus,intervention,impacts,response,outcome,,0.990256,"In fact, according to the previous main result, with a lower level of interest rate, for the same level of public debt, the response to the fiscal stimulus will be higher.",,,,
ecb.wp3106~d78ff7ac24.en.pdf,57,"Public debt, iMPCs & fiscal policy transmission",fiscal stimulus,outcome,experienced_by,household,population,,0.991617,"This creates a classic monetary - fiscal policy interaction with its following implications: in times with high debt, decreasing the interest rate helps to maintain the fiscal stimulus active, while if the central bank needs to increase the rates, this leads to the total burden of high public debt, reducing the response of household to potential increase in income, or higher transfers.",,,,
ecb.wp3106~d78ff7ac24.en.pdf,57,"Public debt, iMPCs & fiscal policy transmission",deficit-financed fiscal policies,intervention,impacts,iMPCs,outcome,,0.970204,Proposition 2 show how relevant are iMPCs in deficit-financed fiscal policies: there is a sufficient statistics which can express fiscal multipliers as its function.,,,,
ecb.wp3106~d78ff7ac24.en.pdf,57,"Public debt, iMPCs & fiscal policy transmission",deficit-financed fiscal policies,intervention,impacts,fiscal multipliers,outcome,,0.987304,Proposition 2 show how relevant are iMPCs in deficit-financed fiscal policies: there is a sufficient statistics which can express fiscal multipliers as its function.,,,,
ecb.wp3106~d78ff7ac24.en.pdf,57,"Public debt, iMPCs & fiscal policy transmission",fiscal policy,intervention,impacts,output response,outcome,,0.962603,"In the intertemporal Keynesian cross, the matrix iMPCs M is a sufficient statistic for the output response to fiscal policy.",,,,
ecb.wp3106~d78ff7ac24.en.pdf,57,"Public debt, iMPCs & fiscal policy transmission",deficit-financed fiscal policy,intervention,impacts,iMPCs,outcome,,0.990279,"Proposition 2 and 3 show how iMPCs depend on the level of government debt, for a deficit-financed fiscal policy.",,,,
ecb.wp3106~d78ff7ac24.en.pdf,58,"Public debt, iMPCs & fiscal policy transmission",fiscal shock in government expenditure,intervention,impacts,output,outcome,,0.999346,The response of output after a fiscal shock in government expenditure is a function of MPCs: dY = ˆ M · (dG −MdT) + G. (28) where the multiplier ˆ M is the aggregate iMPCs across individuals.,,,,
ecb.wp3106~d78ff7ac24.en.pdf,58,"Public debt, iMPCs & fiscal policy transmission",fiscal shock in government expenditure,intervention,impacts,multiplier,outcome,,0.950056,The response of output after a fiscal shock in government expenditure is a function of MPCs: dY = ˆ M · (dG −MdT) + G. (28) where the multiplier ˆ M is the aggregate iMPCs across individuals.,,,,
ecb.wp3106~d78ff7ac24.en.pdf,58,"Public debt, iMPCs & fiscal policy transmission",government debt,intervention,impacts,MPCs,outcome,,0.999008,Higher government debt changes individuals’ MPCs. ECB Working Paper Series No 3106 57,,,ECB,
ecb.wp3106~d78ff7ac24.en.pdf,58,"Public debt, iMPCs & fiscal policy transmission",government debt,intervention,applies_to,individuals,population,,0.992077,Higher government debt changes individuals’ MPCs. ECB Working Paper Series No 3106 57,,,ECB,
ecb.wp3106~d78ff7ac24.en.pdf,58,"Public debt, iMPCs & fiscal policy transmission",MPCs,outcome,experienced_by,individuals,population,,0.992928,Higher government debt changes individuals’ MPCs. ECB Working Paper Series No 3106 57,,,ECB,
ecb.wp3108~6e2f292534.en.pdf,3,"The causal effect of inflation on financial stability, evidence from history",inflation,intervention,impacts,solvency,outcome,,0.998249,"Theoretically, it is possible that inflation improves solvency because it reduces the real value of debt.",,,,
ecb.wp3108~6e2f292534.en.pdf,3,"The causal effect of inflation on financial stability, evidence from history",inflation,intervention,impacts,real value of debt,outcome,,0.997334,"Theoretically, it is possible that inflation improves solvency because it reduces the real value of debt.",,,,
ecb.wp3108~6e2f292534.en.pdf,3,"The causal effect of inflation on financial stability, evidence from history",inflation,intervention,impacts,solidity of the banking sector,outcome,,0.966718,"On the other hand, inflation may activate other potentially destabilising channels via its adverse redistributive and confidence effects, as well as by possibly interfering with the solidity of the banking sector.",,,,
ecb.wp3108~6e2f292534.en.pdf,4,"The causal effect of inflation on financial stability, evidence from history",insolvency,outcome,experienced_by,household,population,,0.995079,"This suggests that household insolvency, possibly brought on by the adverse redistributive implications of inflation by a mechanical cut to real incomes, is a relevant transmission mechanism.",,,,
ecb.wp3108~6e2f292534.en.pdf,5,"The causal effect of inflation on financial stability, evidence from history",rising interest rates,intervention,impacts,financial stability,outcome,,0.974115,This renewed an interest in the trade-off between rising interest rates and financial stability.,,,,
ecb.wp3108~6e2f292534.en.pdf,5,"The causal effect of inflation on financial stability, evidence from history",higher inflation,intervention,impacts,financial stability,outcome,,0.999752,This raises several important questions: Do these patterns suggest a direct causal and adverse effect of higher inflation on financial stability?,,,,
ecb.wp3108~6e2f292534.en.pdf,6,"The causal effect of inflation on financial stability, evidence from history",Change in inflation,outcome,experienced_by,countries,population,,0.964278,"Table 1: Change in inflation 4 years before crisis events Unconditional Crisis (JST) Crisis (BVX) Recesssion 1870-2020 1945-2020 1870-2020 1945-2020 1870-2020 1945-2020 1870-2020 1945-2020 πt > πt−4 0.48 0.42 0.56 0.92 0.54 0.79 0.26 0.35 πt −πt−4 -0.2 -0.5 3.3 5.3 3.9 4.3 -1.2 -0.2 Notes: This table shows the average frequency for a 4-year rise in inflation (πt > πt−4) and the average 4-year change in inflation (πi,t −πi,t−4) in percentage points for all countries at year t of a country-specific event.",,,,
ecb.wp3108~6e2f292534.en.pdf,6,"The causal effect of inflation on financial stability, evidence from history",financial vulnerabilities,outcome,experienced_by,households,population,,0.999559,"According to this perspective, inflationary shocks can create financial vulnerabilities for households by reducing real income through the so-called inflation tax.",,,,
ecb.wp3108~6e2f292534.en.pdf,6,"The causal effect of inflation on financial stability, evidence from history",real income,outcome,experienced_by,households,population,,0.999521,"According to this perspective, inflationary shocks can create financial vulnerabilities for households by reducing real income through the so-called inflation tax.",,,,
ecb.wp3108~6e2f292534.en.pdf,6,"The causal effect of inflation on financial stability, evidence from history",ability to meet debt obligations,outcome,experienced_by,households,population,,0.99942,"This income erosion hampers households’ ability to meet debt obligations, particularly affecting the poorest groups, whose consumption is more sensitive to income changes due to the larger share of basic necessities in their consumption basket.",,,,
ecb.wp3108~6e2f292534.en.pdf,6,"The causal effect of inflation on financial stability, evidence from history",ability to meet debt obligations,outcome,experienced_by,poorest groups,population,,0.997067,"This income erosion hampers households’ ability to meet debt obligations, particularly affecting the poorest groups, whose consumption is more sensitive to income changes due to the larger share of basic necessities in their consumption basket.",,,,
ecb.wp3108~6e2f292534.en.pdf,6,"The causal effect of inflation on financial stability, evidence from history",consumption,outcome,experienced_by,households,population,,0.999368,"This income erosion hampers households’ ability to meet debt obligations, particularly affecting the poorest groups, whose consumption is more sensitive to income changes due to the larger share of basic necessities in their consumption basket.",,,,
ecb.wp3108~6e2f292534.en.pdf,6,"The causal effect of inflation on financial stability, evidence from history",consumption,outcome,experienced_by,poorest groups,population,,0.997016,"This income erosion hampers households’ ability to meet debt obligations, particularly affecting the poorest groups, whose consumption is more sensitive to income changes due to the larger share of basic necessities in their consumption basket.",,,,
ecb.wp3108~6e2f292534.en.pdf,6,"The causal effect of inflation on financial stability, evidence from history",financially,outcome,experienced_by,households,population,,0.979446,"As a result, these households may struggle financially until their incomes gradually recover through second-round effects.1 1As noted by Agarwal and Baron (2024), factors such as uncertainty, fiscal distortions, or the presence of nominal contracts can cause inflation spikes to be associated with a worsening growth outlook, deviating from the standard Phillips’ curve relationship.",,,,Agarwal; Baron
ecb.wp3108~6e2f292534.en.pdf,6,"The causal effect of inflation on financial stability, evidence from history",incomes,outcome,experienced_by,households,population,,0.999598,"As a result, these households may struggle financially until their incomes gradually recover through second-round effects.1 1As noted by Agarwal and Baron (2024), factors such as uncertainty, fiscal distortions, or the presence of nominal contracts can cause inflation spikes to be associated with a worsening growth outlook, deviating from the standard Phillips’ curve relationship.",,,,Agarwal; Baron
ecb.wp3108~6e2f292534.en.pdf,6,"The causal effect of inflation on financial stability, evidence from history",inflation,outcome,experienced_by,households,population,,0.99842,"As a result, these households may struggle financially until their incomes gradually recover through second-round effects.1 1As noted by Agarwal and Baron (2024), factors such as uncertainty, fiscal distortions, or the presence of nominal contracts can cause inflation spikes to be associated with a worsening growth outlook, deviating from the standard Phillips’ curve relationship.",,,,Agarwal; Baron
ecb.wp3108~6e2f292534.en.pdf,7,"The causal effect of inflation on financial stability, evidence from history",monetary policy interventions,intervention,impacts,inflation expectations,outcome,,0.985858,"When inflation expectations become de-anchored, the effectiveness of monetary policy interventions is severely effected.",,,,
ecb.wp3108~6e2f292534.en.pdf,8,"The causal effect of inflation on financial stability, evidence from history",stability,outcome,experienced_by,banking,population,,0.952411,"stability pertain to the conditions of the banking sector, aligning with the established bank-lending channel paradigm (Kashyap & Stein, 2000).",,,,
ecb.wp3108~6e2f292534.en.pdf,9,"The causal effect of inflation on financial stability, evidence from history",meet their debt obligations,outcome,experienced_by,households,population,,0.998773,"This supports the idea that a key transmission channel for this effect involves the redistributive consequences of high inflation, which makes it more challenging for households to meet their debt obligations.",effect,,,
ecb.wp3108~6e2f292534.en.pdf,9,"The causal effect of inflation on financial stability, evidence from history",inflation,intervention,impacts,financially destabilising,outcome,,0.988258,"We present the results of this analysis in Section 5, demonstrating the financially destabilising effect of inflation.",,,,
ecb.wp3108~6e2f292534.en.pdf,10,"The causal effect of inflation on financial stability, evidence from history",inflation,intervention,impacts,financial stability,outcome,,0.960185,"However, no paper has estimated the direct effect of inflation on financial stability, which this paper aims to do.",,,,
ecb.wp3108~6e2f292534.en.pdf,11,"The causal effect of inflation on financial stability, evidence from history",increase in inflation,intervention,impacts,restrict lending,outcome,,0.95076,"The authors conclude that through both a net wealth channel and a loan misallocation channel, inflation-exposed banks are more likely to restrict lending following an increase in inflation.",,,,
ecb.wp3108~6e2f292534.en.pdf,11,"The causal effect of inflation on financial stability, evidence from history",increase in inflation,intervention,applies_to,inflation-exposed banks,population,,0.952522,"The authors conclude that through both a net wealth channel and a loan misallocation channel, inflation-exposed banks are more likely to restrict lending following an increase in inflation.",,,,
ecb.wp3108~6e2f292534.en.pdf,11,"The causal effect of inflation on financial stability, evidence from history",restrict lending,outcome,experienced_by,inflation-exposed banks,population,,0.997263,"The authors conclude that through both a net wealth channel and a loan misallocation channel, inflation-exposed banks are more likely to restrict lending following an increase in inflation.",,,,
ecb.wp3108~6e2f292534.en.pdf,11,"The causal effect of inflation on financial stability, evidence from history",probability of a financial crisis,outcome,experienced_by,banks,population,,0.998456,"Second, it adopts a financial stability perspective as it assesses whether these implications for banks from inflation ultimately raise the probability of a financial crisis.",,,,
ecb.wp3108~6e2f292534.en.pdf,13,"The causal effect of inflation on financial stability, evidence from history",Inflation rates,outcome,experienced_by,countries,population,,0.982371,"Figure 2: Inflation rates and financial crises over time (a) Inflation 1870 - 2020 (b) Inflation 1975 - 2020 (c) Crises 1945 - 2020 (d) Crises 1870 - 2020 Notes: Panels (a) and (b) show the.1 and.9 quantiles of inflation, while Panels (c) and (d) show the summation of the crisisJST dummy variable across all countries.",,,,
ecb.wp3108~6e2f292534.en.pdf,13,"The causal effect of inflation on financial stability, evidence from history",inflation,outcome,experienced_by,countries,population,,0.978447,"Figure 2: Inflation rates and financial crises over time (a) Inflation 1870 - 2020 (b) Inflation 1975 - 2020 (c) Crises 1945 - 2020 (d) Crises 1870 - 2020 Notes: Panels (a) and (b) show the.1 and.9 quantiles of inflation, while Panels (c) and (d) show the summation of the crisisJST dummy variable across all countries.",,,,
ecb.wp3108~6e2f292534.en.pdf,15,"The causal effect of inflation on financial stability, evidence from history",interest rates,outcome,experienced_by,PEG country,population,,0.971281,"As a result, if the BASE country raises interest rates, a PEG country wanting to maintain its currency peg to the BASE country, while keeping free capital movement, has to raise interest rates, regardless of its domestic inflation situation.",,,,
ecb.wp3108~6e2f292534.en.pdf,15,"The causal effect of inflation on financial stability, evidence from history",PE,intervention,impacts,frequency of financial crises,outcome,,0.97306,"Namely, such an effect is present if, after its domestic inflationary shock, the BASE country is observed to have a greater frequency of financial crises than the PEG country.",,,,
ecb.wp3108~6e2f292534.en.pdf,16,"The causal effect of inflation on financial stability, evidence from history",increase in inflation,intervention,impacts,crisis,outcome,,0.954221,"The following panel regression then specifies the model: crisisi,(t,t+2) = αi + β0 + β1∆4πtrilemma i,t−1 × BASEit + β2BASEit + β3∆4πtrilemma i,t−1 (1) 4 X 4 X + j=0 β4,j∆yi,t−j + j=0 β5,j∆πi,t−j + ϵit where crisisi,(t,t+2) equals 1 if a financial crisis started in year t, t + 1 or t + 2 in country i, ∆yi,t−j are lagged values of real GDP per capita growth and BASEit is a dummy variable equal to 1 if country i is a BASE country at time t. The interaction variable ∆4πtrilemma i,t−1 × BASEit describes the effect that an increase in inflation has on the probability of financial crisis in the BASE currency country conditional on the effect it has on the PEG country.",,,,
ecb.wp3108~6e2f292534.en.pdf,16,"The causal effect of inflation on financial stability, evidence from history",increase in inflation,intervention,impacts,financial crisis,outcome,,0.996829,"The following panel regression then specifies the model: crisisi,(t,t+2) = αi + β0 + β1∆4πtrilemma i,t−1 × BASEit + β2BASEit + β3∆4πtrilemma i,t−1 (1) 4 X 4 X + j=0 β4,j∆yi,t−j + j=0 β5,j∆πi,t−j + ϵit where crisisi,(t,t+2) equals 1 if a financial crisis started in year t, t + 1 or t + 2 in country i, ∆yi,t−j are lagged values of real GDP per capita growth and BASEit is a dummy variable equal to 1 if country i is a BASE country at time t. The interaction variable ∆4πtrilemma i,t−1 × BASEit describes the effect that an increase in inflation has on the probability of financial crisis in the BASE currency country conditional on the effect it has on the PEG country.",,,,
ecb.wp3108~6e2f292534.en.pdf,16,"The causal effect of inflation on financial stability, evidence from history",increase in inflation,intervention,impacts,real GDP per capita growth,outcome,,0.98844,"The following panel regression then specifies the model: crisisi,(t,t+2) = αi + β0 + β1∆4πtrilemma i,t−1 × BASEit + β2BASEit + β3∆4πtrilemma i,t−1 (1) 4 X 4 X + j=0 β4,j∆yi,t−j + j=0 β5,j∆πi,t−j + ϵit where crisisi,(t,t+2) equals 1 if a financial crisis started in year t, t + 1 or t + 2 in country i, ∆yi,t−j are lagged values of real GDP per capita growth and BASEit is a dummy variable equal to 1 if country i is a BASE country at time t. The interaction variable ∆4πtrilemma i,t−1 × BASEit describes the effect that an increase in inflation has on the probability of financial crisis in the BASE currency country conditional on the effect it has on the PEG country.",,,,
ecb.wp3108~6e2f292534.en.pdf,16,"The causal effect of inflation on financial stability, evidence from history",increase in inflation,intervention,impacts,probability of financial crisis,outcome,,0.998236,"The following panel regression then specifies the model: crisisi,(t,t+2) = αi + β0 + β1∆4πtrilemma i,t−1 × BASEit + β2BASEit + β3∆4πtrilemma i,t−1 (1) 4 X 4 X + j=0 β4,j∆yi,t−j + j=0 β5,j∆πi,t−j + ϵit where crisisi,(t,t+2) equals 1 if a financial crisis started in year t, t + 1 or t + 2 in country i, ∆yi,t−j are lagged values of real GDP per capita growth and BASEit is a dummy variable equal to 1 if country i is a BASE country at time t. The interaction variable ∆4πtrilemma i,t−1 × BASEit describes the effect that an increase in inflation has on the probability of financial crisis in the BASE currency country conditional on the effect it has on the PEG country.",,,,
ecb.wp3108~6e2f292534.en.pdf,17,"The causal effect of inflation on financial stability, evidence from history",financial stability,outcome,experienced_by,PEG country,population,,0.973178,"Relatedly, a potential concern would be if an inflationary shock in the BASE country somehow improves financial stability in the PEG country through trade spillovers, which underlines the importance of controlling for macroeconomic conditions.",,,,
ecb.wp3108~6e2f292534.en.pdf,22,"The causal effect of inflation on financial stability, evidence from history",oil supply shocks,intervention,impacts,changes in inflation rates,outcome,,0.995156,"Starting with the first stage, as expected and in line with extensive literature on this topic, we find a strong and significant negative effect of oil supply shocks on changes in inflation rates.",,,,
ecb.wp3108~6e2f292534.en.pdf,24,"The causal effect of inflation on financial stability, evidence from history",financial vulnerabilities,outcome,experienced_by,households,population,,0.999691,"According to this view, inflationary shocks may create financial vulnerabilities for households as real income is cut by the inflation tax and only gradually recovers once second-round effects kick in (Auclert, 2019).",,,,
ecb.wp3108~6e2f292534.en.pdf,24,"The causal effect of inflation on financial stability, evidence from history",real income,outcome,experienced_by,households,population,,0.99791,"According to this view, inflationary shocks may create financial vulnerabilities for households as real income is cut by the inflation tax and only gradually recovers once second-round effects kick in (Auclert, 2019).",,,,
ecb.wp3108~6e2f292534.en.pdf,24,"The causal effect of inflation on financial stability, evidence from history",inflation-financial instability,outcome,experienced_by,countries characterised by a high level of household debt,population,,0.930004,A related additional finding is that the inflation-financial instability link is intensified for countries characterised by a high level of household debt.,,,,
ecb.wp3108~6e2f292534.en.pdf,24,"The causal effect of inflation on financial stability, evidence from history",financial stability,outcome,experienced_by,household sector,population,,0.980287,This corroborates the view that inflation interferes with financial stability by weakening the solvency of the household sector.,,,,
ecb.wp3108~6e2f292534.en.pdf,24,"The causal effect of inflation on financial stability, evidence from history",solvency,outcome,experienced_by,household sector,population,,0.979967,This corroborates the view that inflation interferes with financial stability by weakening the solvency of the household sector.,,,,
ecb.wp3108~6e2f292534.en.pdf,26,"The causal effect of inflation on financial stability, evidence from history",central bank financial independence,intervention,impacts,financial instability,outcome,,0.988535,"There is some evidence of this channel, with a low level of central bank financial independence magnifying the inflation’s financial instability effect.",,,,
ecb.wp3108~6e2f292534.en.pdf,26,"The causal effect of inflation on financial stability, evidence from history",real value of debt,outcome,experienced_by,debtor,population,,0.991804,"These results run counter to the Fisherian ideas of debt deflation.2 Concerning the transmission mechanism at work, our results are inconsistent with the 2As previously explained, Fisher proposed that declines in the price level increase the real value of debt and subsequently debtor insolvency (Fisher, 1933).",,,,Fisher
ecb.wp3108~6e2f292534.en.pdf,26,"The causal effect of inflation on financial stability, evidence from history",insolvency,outcome,experienced_by,debtor,population,,0.989833,"These results run counter to the Fisherian ideas of debt deflation.2 Concerning the transmission mechanism at work, our results are inconsistent with the 2As previously explained, Fisher proposed that declines in the price level increase the real value of debt and subsequently debtor insolvency (Fisher, 1933).",,,,Fisher
ecb.wp3108~6e2f292534.en.pdf,26,"The causal effect of inflation on financial stability, evidence from history",financial instability,outcome,experienced_by,firms,population,,0.999178,"Interestingly, such evidence refers to the experience of German firms during hyper-inflation period of 1919-1923, which epitomises financial instability.",,,,
ecb.wp3108~6e2f292534.en.pdf,27,"The causal effect of inflation on financial stability, evidence from history",inflation,intervention,impacts,financial stability,outcome,,0.960752,"Instead, our evidence is consistent with the idea that inflation impairs financial stability due to its redistributive repercussions.",,,,
ecb.wp3108~6e2f292534.en.pdf,27,"The causal effect of inflation on financial stability, evidence from history",real income,outcome,experienced_by,households,population,,0.99932,"Inflation erodes households’ real income, hindering their ability to meet debt obligations, especially in low-income groups where basic necessities dominate consumption.",,,,
ecb.wp3108~6e2f292534.en.pdf,27,"The causal effect of inflation on financial stability, evidence from history",real income,outcome,experienced_by,low-income groups,population,,0.977973,"Inflation erodes households’ real income, hindering their ability to meet debt obligations, especially in low-income groups where basic necessities dominate consumption.",,,,
ecb.wp3108~6e2f292534.en.pdf,27,"The causal effect of inflation on financial stability, evidence from history",ability to meet debt obligations,outcome,experienced_by,households,population,,0.99961,"Inflation erodes households’ real income, hindering their ability to meet debt obligations, especially in low-income groups where basic necessities dominate consumption.",,,,
ecb.wp3108~6e2f292534.en.pdf,27,"The causal effect of inflation on financial stability, evidence from history",ability to meet debt obligations,outcome,experienced_by,low-income groups,population,,0.978262,"Inflation erodes households’ real income, hindering their ability to meet debt obligations, especially in low-income groups where basic necessities dominate consumption.",,,,
ecb.wp3108~6e2f292534.en.pdf,27,"The causal effect of inflation on financial stability, evidence from history",Inflation,intervention,applies_to,banks,population,,0.99031,"Inflation is also particularity harmful when banks face fragile funding, larger funding gaps and higher exposure to wholesale (unstable) funding, indicating that the the inflation-induced instability activates a bank-lending channel.",,,,
